Doc&Category, Element ID, Porperty, Number Value,String Value 
21,"744523","类型@-1",, Standard 
21,"744523","Bottom Hung Casement@4",0,
21,"744523","Window Cill Interior@5",, Wood_Walnut black 
21,"744523","底高度@19",0,
21,"744523","Top Hung Casement@4",1,
21,"744523","类型 ID@-1",, Standard 
21,"744523","体积@1",5.5,
21,"744523","顶高度@-1",8.86,
21,"744523","说明@0",, Single Window Unit - Triple Glazed 
21,"744523","操作@31",, SinglePanel 
21,"744523","分析构造@92",, <无> 
21,"744523","Casement Depth@3",0.2,
21,"744523","墙闭合@3",0,
21,"744523","类型名称@0",, Standard 
21,"744523","类型标记@0",, 46 
21,"744523","Casement Width@3",0.2,
21,"744523","Frame Depth under@3",0.26,
21,"744523","Frame Width@3",0.2,
21,"744523","Frame Depth@3",0.2,
21,"744523","Frame Depth over@3",0.26,
21,744524,GUID@-1,,80c6b7e42dd74a4eae16489c86c8b68e
21,"744524","Frame@5",, SH_Aluminum  Anodized Black 
21,"744524","体积@1",5.5,
21,"744524","主体 ID@-1",, Wall - Timber Clad 
21,"744524","Casement Swing in Plan@4",0,
21,"744524","顶高度@-1",8.86,
21,"744524","族与类型@-1",, Standard 
21,"744524","Casement@5",, SH_Aluminum  Anodized Black 
21,"744524","Casement Pivot@4",0,
21,"744524","粗略高度@1",8.86,
21,"744524","底高度@19",0,
21,"744524","面积@1",60.71,
21,"744524","创建的阶段@14",, Working Drawings 
21,"744524","族@-1",, Standard 
21,"744524","Window Cill Exterior@5",, SH_Aluminum  Anodized Black 
21,"744524","类型 ID@-1",, Standard 
21,"744524","Window Cill Interior@5",, Wood_Walnut black 
21,"744524","宽度@1",4.92,
21,"744524","Top Hung Casement@4",1,
21,"744524","粗略宽度@1",4.92,
21,"744524","标记@0",, 100 
21,"744524","标高@19",, Level 1 Living Rm. 
21,"744524","类型@-1",, Standard 
21,"744524","Install Depth (from outside)@19",0,
21,"744524","Bottom Hung Casement@4",0,
21,"744524","高度@1",8.86,
21,"744524","说明@0",, Single Window Unit - Triple Glazed 
21,"744524","操作@31",, SinglePanel 
21,"744524","分析构造@92",, <无> 
21,"744524","Casement Depth@3",0.2,
21,"744524","墙闭合@3",0,
21,"744524","类型名称@0",, Standard 
21,"744524","类型标记@0",, 46 
21,"744524","Casement Width@3",0.2,
21,"744524","Frame Depth under@3",0.26,
21,"744524","Frame Width@3",0.2,
21,"744524","Frame Depth@3",0.2,
21,"744524","Frame Depth over@3",0.26,
21,744525,GUID@-1,,80c6b7e42dd74a4eae16489c86c8b68f
21,"744525","底高度@19",0,
21,"744525","面积@1",60.71,
21,"744525","Bottom Hung Casement@4",0,
21,"744525","类型 ID@-1",, Standard 
21,"744525","高度@1",8.86,
21,"744525","Casement Swing in Plan@4",0,
21,"744525","顶高度@-1",8.86,
21,"744525","标高@19",, Level 1 Living Rm. 
21,"744525","体积@1",5.5,
21,"744525","族与类型@-1",, Standard 
21,"744525","Install Depth (from outside)@19",0,
21,"744525","Frame@5",, SH_Aluminum  Anodized Black 
21,"744525","类型@-1",, Standard 
21,"744525","Top Hung Casement@4",1,
21,"744525","粗略高度@1",8.86,
21,"744525","Casement Pivot@4",0,
21,"744525","族@-1",, Standard 
21,"744525","Window Cill Interior@5",, Wood_Walnut black 
21,"744525","主体 ID@-1",, Wall - Timber Clad 
21,"744525","Casement@5",, SH_Aluminum  Anodized Black 
21,"744525","标记@0",, 101 
21,"744525","创建的阶段@14",, Working Drawings 
21,"744525","宽度@1",4.92,
21,"744525","Window Cill Exterior@5",, SH_Aluminum  Anodized Black 
21,"744525","粗略宽度@1",4.92,
21,"744525","说明@0",, Single Window Unit - Triple Glazed 
21,"744525","操作@31",, SinglePanel 
21,"744525","分析构造@92",, <无> 
21,"744525","Casement Depth@3",0.2,
21,"744525","墙闭合@3",0,
21,"744525","类型名称@0",, Standard 
21,"744525","类型标记@0",, 46 
21,"744525","Casement Width@3",0.2,
21,"744525","Frame Depth under@3",0.26,
21,"744525","Frame Width@3",0.2,
21,"744525","Frame Depth@3",0.2,
21,"744525","Frame Depth over@3",0.26,
11,745035,GUID@-1,,35c4319b4fde4c5b903566ab71766be9
11,"745035","类型 ID@-1",, 64 x 128 rectangular 
11,"745035","体积@1",0.02,
11,"745035","面积@1",0.26,
11,"745035","族与类型@-1",, 64 x 128 rectangular 
11,"745035","标高@19",, Level 2 
11,"745035","类型@-1",, 64 x 128 rectangular 
11,"745035","创建的阶段@14",, Working Drawings 
11,"745035","族@-1",, 64 x 128 rectangular 
11,"745035","长度@1",0.52,
11,"745035","主体 ID@-1",, SH_Curtain wall 
11,"745035","边 1 上的宽度@1",0.07,
11,"745035","材质@5",, Metal - Paint Finish - Dark Gray  Matte 
11,"745035","边 2 上的宽度@1",0.07,
11,"745035","角度@19",0,
11,"745035","角竖梃@3",0,
11,"745035","厚度@3",0.33,
11,"745035","偏移@19",0,
11,"745035","类型名称@0",, 64 x 128 rectangular 
4,745997,GUID@-1,,a03add594d1948e3b25b2f947f4b401c
4,"745997","顶部延伸距离@19",0,
4,"745997","创建的阶段@14",, Working Drawings 
4,"745997","类型 ID@-1",, Retaining - 300mm Concrete 
4,"745997","长度@1",33.6,
4,"745997","结构@12",0,
4,"745997","类型@-1",, Retaining - 300mm Concrete 
4,"745997","底部约束@19",, Level 2 
4,"745997","底部偏移@19",-4.92,
4,"745997","面积@1",286.58,
4,"745997","与体量相关@19",0,
4,"745997","族与类型@-1",, Retaining - 300mm Concrete 
4,"745997","启用分析模型@12",0,
4,"745997","结构用途@12",0,
4,"745997","已附着顶部@19",0,
4,"745997","体积@1",282.07,
4,"745997","族@-1",, Retaining - 300mm Concrete 
4,"745997","已附着底部@19",0,
4,"745997","定位线@19",0,
4,"745997","底部延伸距离@19",0,
4,"745997","顶部偏移@19",0,
4,"745997","无连接高度@19",8.53,
4,"745997","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"745997","在插入点包络@3",3,
4,"745997","类型名称@0",, SIP 202mm Wall - conc clad 
4,"745997","热质量@92",33244.2,
4,"745997","类型标记@0",, WT1 
4,"745997","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"745997","粗略比例填充颜色@4",0,
4,"745997","吸收率@92",0.1,
4,"745997","厚度@3",0.66,
4,"745997","粗略比例填充样式@4",, Solid fill 
4,"745997","粗糙度@92",1,
4,"745997","在端点包络@3",0,
4,"745997","功能@3",1,
4,"745997","传热系数(U)@92",47.55,
4,"745997","热阻(R)@92",0.02,
4,"745997","注释记号@0",, F10 
4,746235,GUID@-1,,a03add594d1948e3b25b2f947f4b40ea
4,"746235","底部约束@19",, Level 2 
4,"746235","底部偏移@19",-4.92,
4,"746235","结构用途@12",0,
4,"746235","已附着底部@19",0,
4,"746235","类型 ID@-1",, Retaining - 300mm Concrete 
4,"746235","族@-1",, Retaining - 300mm Concrete 
4,"746235","顶部偏移@19",0,
4,"746235","面积@1",222.09,
4,"746235","结构@12",0,
4,"746235","启用分析模型@12",0,
4,"746235","与体量相关@19",0,
4,"746235","定位线@19",0,
4,"746235","顶部延伸距离@19",0,
4,"746235","底部延伸距离@19",0,
4,"746235","族与类型@-1",, Retaining - 300mm Concrete 
4,"746235","无连接高度@19",8.53,
4,"746235","创建的阶段@14",, Working Drawings 
4,"746235","类型@-1",, Retaining - 300mm Concrete 
4,"746235","已附着顶部@19",0,
4,"746235","体积@1",211.43,
4,"746235","长度@1",23.71,
4,"746235","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"746235","在插入点包络@3",3,
4,"746235","类型名称@0",, SIP 202mm Wall - conc clad 
4,"746235","热质量@92",33244.2,
4,"746235","类型标记@0",, WT1 
4,"746235","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"746235","粗略比例填充颜色@4",0,
4,"746235","吸收率@92",0.1,
4,"746235","厚度@3",0.66,
4,"746235","粗略比例填充样式@4",, Solid fill 
4,"746235","粗糙度@92",1,
4,"746235","在端点包络@3",0,
4,"746235","功能@3",1,
4,"746235","传热系数(U)@92",47.55,
4,"746235","热阻(R)@92",0.02,
4,"746235","注释记号@0",, F10 
4,746589,GUID@-1,,a03add594d1948e3b25b2f947f4b464c
4,"746589","已附着底部@19",0,
4,"746589","类型@-1",, Retaining - 300mm Concrete 
4,"746589","结构用途@12",0,
4,"746589","结构@12",0,
4,"746589","底部约束@19",, Level 2 
4,"746589","顶部偏移@19",0,
4,"746589","底部偏移@19",-4.92,
4,"746589","长度@1",16.4,
4,"746589","顶部延伸距离@19",0,
4,"746589","与体量相关@19",0,
4,"746589","族与类型@-1",, Retaining - 300mm Concrete 
4,"746589","已附着顶部@19",0,
4,"746589","创建的阶段@14",, Working Drawings 
4,"746589","无连接高度@19",8.53,
4,"746589","底部延伸距离@19",0,
4,"746589","面积@1",151.4,
4,"746589","族@-1",, Retaining - 300mm Concrete 
4,"746589","类型 ID@-1",, Retaining - 300mm Concrete 
4,"746589","启用分析模型@12",0,
4,"746589","体积@1",141.86,
4,"746589","定位线@19",0,
4,"746589","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"746589","在插入点包络@3",3,
4,"746589","类型名称@0",, SIP 202mm Wall - conc clad 
4,"746589","热质量@92",33244.2,
4,"746589","类型标记@0",, WT1 
4,"746589","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"746589","粗略比例填充颜色@4",0,
4,"746589","吸收率@92",0.1,
4,"746589","厚度@3",0.66,
4,"746589","粗略比例填充样式@4",, Solid fill 
4,"746589","粗糙度@92",1,
4,"746589","在端点包络@3",0,
4,"746589","功能@3",1,
4,"746589","传热系数(U)@92",47.55,
4,"746589","热阻(R)@92",0.02,
4,"746589","注释记号@0",, F10 
4,746634,GUID@-1,,a03add594d1948e3b25b2f947f4b469b
4,"746634","结构用途@12",0,
4,"746634","族@-1",, Retaining - 300mm Concrete 
4,"746634","类型@-1",, Retaining - 300mm Concrete 
4,"746634","长度@1",17.06,
4,"746634","顶部延伸距离@19",0,
4,"746634","无连接高度@19",8.53,
4,"746634","底部延伸距离@19",0,
4,"746634","类型 ID@-1",, Retaining - 300mm Concrete 
4,"746634","面积@1",144.4,
4,"746634","与体量相关@19",0,
4,"746634","已附着顶部@19",0,
4,"746634","启用分析模型@12",0,
4,"746634","顶部偏移@19",0,
4,"746634","创建的阶段@14",, Working Drawings 
4,"746634","底部偏移@19",-4.92,
4,"746634","已附着底部@19",0,
4,"746634","体积@1",134.97,
4,"746634","定位线@19",0,
4,"746634","结构@12",0,
4,"746634","族与类型@-1",, Retaining - 300mm Concrete 
4,"746634","底部约束@19",, Level 2 
4,"746634","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"746634","在插入点包络@3",3,
4,"746634","类型名称@0",, SIP 202mm Wall - conc clad 
4,"746634","热质量@92",33244.2,
4,"746634","类型标记@0",, WT1 
4,"746634","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"746634","粗略比例填充颜色@4",0,
4,"746634","吸收率@92",0.1,
4,"746634","厚度@3",0.66,
4,"746634","粗略比例填充样式@4",, Solid fill 
4,"746634","粗糙度@92",1,
4,"746634","在端点包络@3",0,
4,"746634","功能@3",1,
4,"746634","传热系数(U)@92",47.55,
4,"746634","热阻(R)@92",0.02,
4,"746634","注释记号@0",, F10 
4,746766,GUID@-1,,a03add594d1948e3b25b2f947f4b471f
4,"746766","类型 ID@-1",, Retaining - 300mm Concrete 
4,"746766","底部延伸距离@19",0,
4,"746766","启用分析模型@12",0,
4,"746766","创建的阶段@14",, Working Drawings 
4,"746766","底部偏移@19",-4.92,
4,"746766","族@-1",, Retaining - 300mm Concrete 
4,"746766","已附着顶部@19",0,
4,"746766","结构@12",0,
4,"746766","结构用途@12",0,
4,"746766","面积@1",197.46,
4,"746766","顶部偏移@19",0,
4,"746766","定位线@19",0,
4,"746766","与体量相关@19",0,
4,"746766","已附着底部@19",0,
4,"746766","底部约束@19",, Level 2 
4,"746766","长度@1",23.28,
4,"746766","体积@1",187.19,
4,"746766","族与类型@-1",, Retaining - 300mm Concrete 
4,"746766","顶部延伸距离@19",0,
4,"746766","类型@-1",, Retaining - 300mm Concrete 
4,"746766","无连接高度@19",8.53,
4,"746766","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"746766","在插入点包络@3",3,
4,"746766","类型名称@0",, SIP 202mm Wall - conc clad 
4,"746766","热质量@92",33244.2,
4,"746766","类型标记@0",, WT1 
4,"746766","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"746766","粗略比例填充颜色@4",0,
4,"746766","吸收率@92",0.1,
4,"746766","厚度@3",0.66,
4,"746766","粗略比例填充样式@4",, Solid fill 
4,"746766","粗糙度@92",1,
4,"746766","在端点包络@3",0,
4,"746766","功能@3",1,
4,"746766","传热系数(U)@92",47.55,
4,"746766","热阻(R)@92",0.02,
4,"746766","注释记号@0",, F10 
18,757198,GUID@-1,,df146ad3a5744183b3dda6f6589b8c7d
18,"757198","计算使用系数@24",0,
18,"757198","Lamp Quantity@1",1,
18,"757198","类型 ID@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"757198","Rotation@1",0.79,
18,"757198","Lamp 3@-1",0,
18,"757198","Lamp 2@-1",0,
18,"757198","主体@19",, 复合天花板 : 3000 x 3000mm Grid 
18,"757198","Lamp 12@-1",0,
18,"757198","立面@19",0,
18,"757198","族与类型@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"757198","电气数据@74",, 0 V/1-0 VA 
18,"757198","Lamp 8@-1",0,
18,"757198","Lamp 7@-1",0,
18,"757198","Lamp 6@-1",0,
18,"757198","Lamp 5@-1",0,
18,"757198","标记@0",, 36 
18,"757198","类型@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"757198","Lamp 11@-1",0,
18,"757198","Spacing@1",1,
18,"757198","Lamp 4@-1",0,
18,"757198","创建的阶段@14",, Working Drawings 
18,"757198","Spacing Left@1",0.5,
18,"757198","Lamp 10@-1",0,
18,"757198","体积@1",13469.01,
18,"757198","Track/Bswy Length@1",4,
18,"757198","Lamp 9@-1",0,
18,"757198","族@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"757198","面积@1",5233.48,
18,"757198","视在负荷@25",0,
18,"757198","Number of Poles@30",1,
18,"757198","Voltage@30",0,
18,"757198","OmniClass 编号@0",, 23.80.70.11.14.21 
18,"757198","Total Input Wattage@30",0,
18,"757198","部件代码@0",, D5020 
18,"757198","类型名称@0",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"757198","Series@0",, Profile 
18,"757198","部件说明@0",, Lighting and Branch Wiring 
18,"757198","OmniClass 标题@0",, Spots and Tracklight Specialties 
18,"757198","URL@0",, http://www.cooperlighting.com/ 
18,"757198","制造商@0",, Cooper Industries  Inc. 
18,"757198","Diffuser Material@5",, SH_Aluminum  Anodized Black 
18,"757198","默认高程@19",3.28,
18,"757198","Frame Material@5",, SH_Aluminum  Anodized Black 
18,"757198","Light Bulb Material@5",, Glass - Cooper Industries - Clear 
18,"757198","Supply Voltage@25",0,
18,"757198","Power Factor@30",0,
18,"757198","成本@0",0,
15,764691,GUID@-1,,c82e0dd931e8407ea294c30431c956b0
15,"764691","创建的阶段@14",, Working Drawings 
15,"764691","顶部高程@1",9.84,
15,"764691","钢筋保护层 - 其他面@12",, Rebar Cover 1 
15,"764691","底部高程测量@1",9.1,
15,"764691","自标高的高度偏移@19",0,
15,"764691","底部高程@1",9.1,
15,"764691","体积@1",207.93,
15,"764691","钢筋保护层 - 底面@12",, Rebar Cover 1 
15,"764691","族@-1",, Insitu Concrete 225mm 
15,"764691","标高@19",, Level 2 
15,"764691","底部核心高程@1",9.1,
15,"764691","顶部核心高程@1",9.84,
15,"764691","启用分析模型@12",1,
15,"764691","厚度@1",0.74,
15,"764691","钢筋保护层 - 顶面@12",, Rebar Cover 1 
15,"764691","族与类型@-1",, Insitu Concrete 225mm 
15,"764691","面积@1",281.68,
15,"764691","类型 ID@-1",, Insitu Concrete 225mm 
15,"764691","结构@12",1,
15,"764691","类型@-1",, Insitu Concrete 225mm 
15,"764691","与体量相关@19",0,
15,"764691","顶部高程测量@1",9.84,
15,"764691","周长@1",93.77,
15,"764691","核心层厚度@1",0.74,
15,"764691","吸收率@92",0.1,
15,"764691","默认的厚度@3",0.49,
15,"764691","功能@3",0,
15,"764691","粗糙度@92",1,
15,"764691","结构材质@5",, SH_resin Floor 
15,"764691","类型名称@0",, Generic 150mm 
15,"764691","粗略比例填充颜色@4",0,
4,765523,GUID@-1,,c82e0dd931e8407ea294c30431c953f0
4,"765523","结构用途@12",1,
4,"765523","创建的阶段@14",, Working Drawings 
4,"765523","面积@1",89.76,
4,"765523","顶部约束@19",, Level 2 
4,"765523","底部偏移@19",-6.56,
4,"765523","底部延伸距离@19",0,
4,"765523","底部约束@19",, Level 2 
4,"765523","钢筋保护层 - 其他面@12",, Rebar Cover 1 
4,"765523","已附着顶部@19",0,
4,"765523","定位线@19",0,
4,"765523","类型 ID@-1",, Retaining - 300mm Concrete 
4,"765523","无连接高度@19",10.17,
4,"765523","结构@12",1,
4,"765523","与体量相关@19",0,
4,"765523","族与类型@-1",, Retaining - 300mm Concrete 
4,"765523","启用分析模型@12",1,
4,"765523","已附着底部@19",0,
4,"765523","类型@-1",, Retaining - 300mm Concrete 
4,"765523","长度@1",9.32,
4,"765523","顶部延伸距离@19",0,
4,"765523","钢筋保护层 - 内部面@12",, Rebar Cover 1 
4,"765523","顶部偏移@19",3.61,
4,"765523","体积@1",88.35,
4,"765523","族@-1",, Retaining - 300mm Concrete 
4,"765523","钢筋保护层 - 外部面@12",, Rebar Cover 1 
4,"765523","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"765523","在插入点包络@3",3,
4,"765523","类型名称@0",, SIP 202mm Wall - conc clad 
4,"765523","热质量@92",33244.2,
4,"765523","类型标记@0",, WT1 
4,"765523","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"765523","粗略比例填充颜色@4",0,
4,"765523","吸收率@92",0.1,
4,"765523","厚度@3",0.66,
4,"765523","粗略比例填充样式@4",, Solid fill 
4,"765523","粗糙度@92",1,
4,"765523","在端点包络@3",0,
4,"765523","功能@3",1,
4,"765523","传热系数(U)@92",47.55,
4,"765523","热阻(R)@92",0.02,
4,"765523","注释记号@0",, F10 
4,765620,GUID@-1,,c82e0dd931e8407ea294c30431c95317
4,"765620","结构@12",1,
4,"765620","体积@1",88.35,
4,"765620","结构用途@12",1,
4,"765620","创建的阶段@14",, Working Drawings 
4,"765620","与体量相关@19",0,
4,"765620","钢筋保护层 - 其他面@12",, Rebar Cover 1 
4,"765620","已附着底部@19",0,
4,"765620","长度@1",9.32,
4,"765620","定位线@19",0,
4,"765620","顶部偏移@19",3.61,
4,"765620","已附着顶部@19",0,
4,"765620","族与类型@-1",, Retaining - 300mm Concrete 
4,"765620","底部约束@19",, Level 2 
4,"765620","顶部约束@19",, Level 2 
4,"765620","顶部延伸距离@19",0,
4,"765620","类型 ID@-1",, Retaining - 300mm Concrete 
4,"765620","底部延伸距离@19",0,
4,"765620","面积@1",89.76,
4,"765620","钢筋保护层 - 内部面@12",, Rebar Cover 1 
4,"765620","底部偏移@19",-6.56,
4,"765620","无连接高度@19",10.17,
4,"765620","钢筋保护层 - 外部面@12",, Rebar Cover 1 
4,"765620","启用分析模型@12",1,
4,"765620","族@-1",, Retaining - 300mm Concrete 
4,"765620","类型@-1",, Retaining - 300mm Concrete 
4,"765620","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"765620","在插入点包络@3",3,
4,"765620","类型名称@0",, SIP 202mm Wall - conc clad 
4,"765620","热质量@92",33244.2,
4,"765620","类型标记@0",, WT1 
4,"765620","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"765620","粗略比例填充颜色@4",0,
4,"765620","吸收率@92",0.1,
4,"765620","厚度@3",0.66,
4,"765620","粗略比例填充样式@4",, Solid fill 
4,"765620","粗糙度@92",1,
4,"765620","在端点包络@3",0,
4,"765620","功能@3",1,
4,"765620","传热系数(U)@92",47.55,
4,"765620","热阻(R)@92",0.02,
4,"765620","注释记号@0",, F10 
22,766598,GUID@-1,,c82e0dd931e8407ea294c30431c94f25
22,"766598","自标高的高度偏移@19",0,
22,"766598","长度@1",22.47,
22,"766598","与体量相关@19",0,
22,"766598","底部核心高程@1",9.35,
22,"766598","周长@1",210.23,
22,"766598","顶部高程@1",9.84,
22,"766598","族与类型@-1",, 150mm Foundation Slab 
22,"766598","类型@-1",, 150mm Foundation Slab 
22,"766598","钢筋保护层 - 底面@12",, Rebar Cover 1 
22,"766598","宽度@1",83.26,
22,"766598","类型 ID@-1",, 150mm Foundation Slab 
22,"766598","顶部高程测量@1",9.84,
22,"766598","体积@1",653.64,
22,"766598","创建的阶段@14",, Working Drawings 
22,"766598","面积@1",1328.19,
22,"766598","族@-1",, 150mm Foundation Slab 
22,"766598","底部高程@1",9.35,
22,"766598","标高@19",, Level 2 
22,"766598","启用分析模型@12",1,
22,"766598","厚度@1",0.49,
22,"766598","顶部核心高程@1",9.84,
22,"766598","底部高程测量@1",9.35,
22,"766598","钢筋保护层 - 顶面@12",, Rebar Cover 1 
22,"766598","钢筋保护层 - 其他面@12",, Rebar Cover 1 
22,"766598","结构@12",1,
22,"766598","核心层厚度@1",0.49,
22,"766598","热阻(R)@92",0.14,
22,"766598","吸收率@92",0.1,
22,"766598","粗略比例填充颜色@4",0,
22,"766598","默认的厚度@3",0.49,
22,"766598","基础厚度@1",0.49,
22,"766598","传热系数(U)@92",6.97,
22,"766598","粗糙度@92",1,
22,"766598","结构材质@5",, Concrete  Cast In Situ 
22,"766598","类型名称@0",, 150mm Foundation Slab 
22,"766598","热质量@92",226665,
22,767153,GUID@-1,,c82e0dd931e8407ea294c30431c94912
22,"767153","钢筋保护层 - 其他面@12",, Rebar Cover 1 
22,"767153","随轴网移动@19",1,
22,"767153","类型 ID@-1",, 600 x 600 x 900mm 
22,"767153","族@-1",, 600 x 600 x 900mm 
22,"767153","结构材质@5",, Concrete - Cast-in-Place Concrete 
22,"767153","创建的阶段@14",, Working Drawings 
22,"767153","顶部高程测量@1",9.51,
22,"767153","主体@19",, 标高 : Level 2 
22,"767153","顶部高程@1",9.51,
22,"767153","标高@19",, Level 2 
22,"767153","类型@-1",, 600 x 600 x 900mm 
22,"767153","体积@1",3.81,
22,"767153","钢筋保护层 - 底面@12",, Rebar Cover 1 
22,"767153","自标高的高度偏移@19",-0.33,
22,"767153","宽度@1",1.97,
22,"767153","底部高程@1",-11.16,
22,"767153","族与类型@-1",, 600 x 600 x 900mm 
22,"767153","长度@1",1.97,
22,"767153","启用分析模型@12",1,
22,"767153","底部高程测量@1",-11.16,
22,"767153","面积@1",3.88,
22,"767153","钢筋保护层 - 顶面@12",, Rebar Cover 1 
22,"767153","OmniClass 编号@0",, 23.25.05.11 
22,"767153","OmniClass 标题@0",, Foundation Piles 
22,"767153","Cut-off@1",0.49,
22,"767153","部件代码@0",, A1010130 
22,"767153","Thickness@1",0.98,
22,"767153","部件说明@0",, Pile Caps 
22,"767153","类型名称@0",, 600 x 600 x 900mm 
22,"767153","Pile Type@3",, 600mm Diameter 
22,767156,GUID@-1,,c82e0dd931e8407ea294c30431c94917
22,"767156","主体@19",, 标高 : Level 2 
22,"767156","类型@-1",, 600mm Diameter 
22,"767156","面积@1",0.76,
22,"767156","创建的阶段@14",, Working Drawings 
22,"767156","标高@19",, Level 2 
22,"767156","自标高的高度偏移@19",-0.99,
22,"767156","随轴网移动@19",1,
22,"767156","体积@1",14.98,
22,"767156","顶部高程@1",9.02,
22,"767156","类型 ID@-1",, 600mm Diameter 
22,"767156","底部高程@1",-11.16,
22,"767156","族@-1",, 600mm Diameter 
22,"767156","顶部高程测量@1",9.02,
22,"767156","族与类型@-1",, 600mm Diameter 
22,"767156","底部高程测量@1",-11.16,
22,"767156","结构材质@5",, Metal - Steel - 345 MPa 
22,"767156","部件说明@0",, Piles - Steel Pipe 
22,"767156","Depth@1",19.69,
22,"767156","部件代码@0",, A1020130 
22,"767156","Minimum Embedment@1",0.5,
22,"767156","Radius@1",0.49,
22,"767156","Diameter@1",0.98,
22,"767156","类型名称@0",, 600mm Diameter 
18,767797,GUID@-1,,c82e0dd931e8407ea294c30431c94a96
18,"767797","面积@1",5233.48,
18,"767797","体积@1",13469.01,
18,"767797","Track/Bswy Length@1",4,
18,"767797","Lamp 11@-1",0,
18,"767797","Lamp 3@-1",0,
18,"767797","Rotation@1",1.57,
18,"767797","Spacing@1",1,
18,"767797","计算使用系数@24",0,
18,"767797","族@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767797","Lamp 9@-1",0,
18,"767797","Lamp 12@-1",0,
18,"767797","Lamp 4@-1",0,
18,"767797","Lamp Quantity@1",1,
18,"767797","电气数据@74",, 0 V/1-0 VA 
18,"767797","创建的阶段@14",, Working Drawings 
18,"767797","Lamp 7@-1",0,
18,"767797","立面@19",0,
18,"767797","标记@0",, 47 
18,"767797","族与类型@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767797","Lamp 10@-1",0,
18,"767797","Lamp 8@-1",0,
18,"767797","Lamp 5@-1",0,
18,"767797","主体@19",, 复合天花板 : 3000 x 3000mm Grid 
18,"767797","Lamp 6@-1",0,
18,"767797","Spacing Left@1",0.5,
18,"767797","类型 ID@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767797","类型@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767797","Lamp 2@-1",0,
18,"767797","视在负荷@25",0,
18,"767797","Number of Poles@30",1,
18,"767797","Voltage@30",0,
18,"767797","OmniClass 编号@0",, 23.80.70.11.14.21 
18,"767797","Total Input Wattage@30",0,
18,"767797","部件代码@0",, D5020 
18,"767797","类型名称@0",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767797","Series@0",, Profile 
18,"767797","部件说明@0",, Lighting and Branch Wiring 
18,"767797","OmniClass 标题@0",, Spots and Tracklight Specialties 
18,"767797","URL@0",, http://www.cooperlighting.com/ 
18,"767797","制造商@0",, Cooper Industries  Inc. 
18,"767797","Diffuser Material@5",, SH_Aluminum  Anodized Black 
18,"767797","默认高程@19",3.28,
18,"767797","Frame Material@5",, SH_Aluminum  Anodized Black 
18,"767797","Light Bulb Material@5",, Glass - Cooper Industries - Clear 
18,"767797","Supply Voltage@25",0,
18,"767797","Power Factor@30",0,
18,"767797","成本@0",0,
18,767856,GUID@-1,,c82e0dd931e8407ea294c30431c94ad3
18,"767856","电气数据@74",, 0 V/1-0 VA 
18,"767856","族与类型@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767856","创建的阶段@14",, Working Drawings 
18,"767856","Lamp 10@-1",0,
18,"767856","类型 ID@-1",, Trck_BswySystms_Cooper_RSA_Profile Series_AR111 Closed Back Integral Xfmr 
18,"767856","Lamp 9@-1",0,
18,"767856","Lamp 3@-1",0,
18,"767856","Lamp 8@-1",0,
18,"767856","Lamp 2@-1",0,
18,"767856","Lamp 4@-1",0,
18,"767856","Lamp 5@-1",0,
18,"767856","Lamp 6@-1",0,
18,"767856","Track/Bswy Length@1",4,
